year,month,district,crime_type,crime_count
2023,6,Anurdhapura,Offences Against The State,0
2023,7,Anurdhapura,Offences Against The State,0
2023,8,Anurdhapura,Offences Against The State,0
2023,9,Anurdhapura,Offences Against The State,0
2023,10,Anurdhapura,Offences Against The State,0
2023,11,Anurdhapura,Offences Against The State,0
2023,12,Anurdhapura,Offences Against The State,0
2023,1,Anurdhapura,Offensive Weapons Act,0
2023,2,Anurdhapura,Offensive Weapons Act,0
2023,3,Anurdhapura,Offensive Weapons Act,0
2023,4,Anurdhapura,Offensive Weapons Act,0
2023,5,Anurdhapura,Offensive Weapons Act,0
2023,6,Anurdhapura,Offensive Weapons Act,1
2023,7,Anurdhapura,Offensive Weapons Act,0
2023,8,Anurdhapura,Offensive Weapons Act,0
2023,9,Anurdhapura,Offensive Weapons Act,0
2023,10,Anurdhapura,Offensive Weapons Act,0
2023,11,Anurdhapura,Offensive Weapons Act,0
2023,12,Anurdhapura,Offensive Weapons Act,0
2023,1,Anurdhapura,Property Theft > 50k,29
2023,2,Anurdhapura,Property Theft > 50k,25
2023,3,Anurdhapura,Property Theft > 50k,39
2023,4,Anurdhapura,Property Theft > 50k,32
2023,5,Anurdhapura,Property Theft > 50k,38
2023,6,Anurdhapura,Property Theft > 50k,39
2023,7,Anurdhapura,Property Theft > 50k,39
2023,8,Anurdhapura,Property Theft > 50k,33
2023,9,Anurdhapura,Property Theft > 50k,30
2023,10,Anurdhapura,Property Theft > 50k,33
2023,11,Anurdhapura,Property Theft > 50k,43
2023,12,Anurdhapura,Property Theft > 50k,46
2023,1,Anurdhapura,Rape (Adult),1
2023,2,Anurdhapura,Rape (Adult),1
2023,3,Anurdhapura,Rape (Adult),1
2023,4,Anurdhapura,Rape (Adult),1
2023,5,Anurdhapura,Rape (Adult),2
2023,6,Anurdhapura,Rape (Adult),2
2023,7,Anurdhapura,Rape (Adult),1
2023,8,Anurdhapura,Rape (Adult),2
2023,9,Anurdhapura,Rape (Adult),1
2023,10,Anurdhapura,Rape (Adult),1
2023,11,Anurdhapura,Rape (Adult),1
2023,12,Anurdhapura,Rape (Adult),2
2023,1,Anurdhapura,Robbery,20
2023,2,Anurdhapura,Robbery,18
2023,3,Anurdhapura,Robbery,19
2023,4,Anurdhapura,Robbery,19
2023,5,Anurdhapura,Robbery,24
2023,6,Anurdhapura,Robbery,28
2023,7,Anurdhapura,Robbery,24
2023,8,Anurdhapura,Robbery,18
2023,9,Anurdhapura,Robbery,22
2023,10,Anurdhapura,Robbery,21
2023,11,Anurdhapura,Robbery,18
2023,12,Anurdhapura,Robbery,27
2023,1,Anurdhapura,Sexual Exploitation Of Children,0
2023,2,Anurdhapura,Sexual Exploitation Of Children,0
2023,3,Anurdhapura,Sexual Exploitation Of Children,0
2023,4,Anurdhapura,Sexual Exploitation Of Children,0
2023,5,Anurdhapura,Sexual Exploitation Of Children,0
2023,6,Anurdhapura,Sexual Exploitation Of Children,0
2023,7,Anurdhapura,Sexual Exploitation Of Children,0
2023,8,Anurdhapura,Sexual Exploitation Of Children,0
2023,9,Anurdhapura,Sexual Exploitation Of Children,0
2023,10,Anurdhapura,Sexual Exploitation Of Children,0
2023,11,Anurdhapura,Sexual Exploitation Of Children,0
2023,12,Anurdhapura,Sexual Exploitation Of Children,0
2023,1,Anurdhapura,Statutory Rape (Consensual),4
2023,2,Anurdhapura,Statutory Rape (Consensual),4
2023,3,Anurdhapura,Statutory Rape (Consensual),5
2023,4,Anurdhapura,Statutory Rape (Consensual),5
2023,5,Anurdhapura,Statutory Rape (Consensual),7
2023,6,Anurdhapura,Statutory Rape (Consensual),7
2023,7,Anurdhapura,Statutory Rape (Consensual),7
2023,8,Anurdhapura,Statutory Rape (Consensual),7
2023,9,Anurdhapura,Statutory Rape (Consensual),4
2023,10,Anurdhapura,Statutory Rape (Consensual),7
2023,11,Anurdhapura,Statutory Rape (Consensual),8
2023,12,Anurdhapura,Statutory Rape (Consensual),5
2023,1,Anurdhapura,Statutory Rape (Non-consensual),1
2023,2,Anurdhapura,Statutory Rape (Non-consensual),1
2023,3,Anurdhapura,Statutory Rape (Non-consensual),1
2023,4,Anurdhapura,Statutory Rape (Non-consensual),2
2023,5,Anurdhapura,Statutory Rape (Non-consensual),3
2023,6,Anurdhapura,Statutory Rape (Non-consensual),3
2023,7,Anurdhapura,Statutory Rape (Non-consensual),3
2023,8,Anurdhapura,Statutory Rape (Non-consensual),3
2023,9,Anurdhapura,Statutory Rape (Non-consensual),3
2023,10,Anurdhapura,Statutory Rape (Non-consensual),1
2023,11,Anurdhapura,Statutory Rape (Non-consensual),3
2023,12,Anurdhapura,Statutory Rape (Non-consensual),3
2023,1,Anurdhapura,Unlawful Assembly/ Riot,0
2023,2,Anurdhapura,Unlawful Assembly/ Riot,0
2023,3,Anurdhapura,Unlawful Assembly/ Riot,0
2023,4,Anurdhapura,Unlawful Assembly/ Riot,0
2023,5,Anurdhapura,Unlawful Assembly/ Riot,1
2023,6,Anurdhapura,Unlawful Assembly/ Riot,0
2023,7,Anurdhapura,Unlawful Assembly/ Riot,0
2023,8,Anurdhapura,Unlawful Assembly/ Riot,0
2023,9,Anurdhapura,Unlawful Assembly/ Riot,0
2023,10,Anurdhapura,Unlawful Assembly/ Riot,0
2023,11,Anurdhapura,Unlawful Assembly/ Riot,0
2023,12,Anurdhapura,Unlawful Assembly/ Riot,1
2023,1,Ccd,Abduction,0
2023,2,Ccd,Abduction,0
2023,3,Ccd,Abduction,0
2023,4,Ccd,Abduction,0
2023,5,Ccd,Abduction,0
2023,6,Ccd,Abduction,0
2023,7,Ccd,Abduction,0
2023,8,Ccd,Abduction,0
2023,9,Ccd,Abduction,0
2023,10,Ccd,Abduction,0
2023,11,Ccd,Abduction,0
2023,12,Ccd,Abduction,0
2023,1,Ccd,Agriculture Theft > 50k,0
2023,2,Ccd,Agriculture Theft > 50k,0
2023,3,Ccd,Agriculture Theft > 50k,0
2023,4,Ccd,Agriculture Theft > 50k,0
2023,5,Ccd,Agriculture Theft > 50k,0
2023,6,Ccd,Agriculture Theft > 50k,0
2023,7,Ccd,Agriculture Theft > 50k,0
2023,8,Ccd,Agriculture Theft > 50k,0
2023,9,Ccd,Agriculture Theft > 50k,0
2023,10,Ccd,Agriculture Theft > 50k,0
2023,11,Ccd,Agriculture Theft > 50k,0
2023,12,Ccd,Agriculture Theft > 50k,0
2023,1,Ccd,Arson,0
2023,2,Ccd,Arson,0
2023,3,Ccd,Arson,0
2023,4,Ccd,Arson,0
2023,5,Ccd,Arson,0
2023,6,Ccd,Arson,0
2023,7,Ccd,Arson,0
2023,8,Ccd,Arson,0
2023,9,Ccd,Arson,0
2023,10,Ccd,Arson,0
2023,11,Ccd,Arson,0
2023,12,Ccd,Arson,0
2023,1,Ccd,Attempt to Murder,0
2023,2,Ccd,Attempt to Murder,0
2023,3,Ccd,Attempt to Murder,0
2023,4,Ccd,Attempt to Murder,0
2023,5,Ccd,Attempt to Murder,0
2023,6,Ccd,Attempt to Murder,0
2023,7,Ccd,Attempt to Murder,0
2023,8,Ccd,Attempt to Murder,0
2023,9,Ccd,Attempt to Murder,0
2023,10,Ccd,Attempt to Murder,0
2023,11,Ccd,Attempt to Murder,0
2023,12,Ccd,Attempt to Murder,0
2023,1,Ccd,Cattle Theft > 50k,0
2023,2,Ccd,Cattle Theft > 50k,0
2023,3,Ccd,Cattle Theft > 50k,0
2023,4,Ccd,Cattle Theft > 50k,0
2023,5,Ccd,Cattle Theft > 50k,0
2023,6,Ccd,Cattle Theft > 50k,0
2023,7,Ccd,Cattle Theft > 50k,0
2023,8,Ccd,Cattle Theft > 50k,0
2023,9,Ccd,Cattle Theft > 50k,0
2023,10,Ccd,Cattle Theft > 50k,0
2023,11,Ccd,Cattle Theft > 50k,0
2023,12,Ccd,Cattle Theft > 50k,0
2023,1,Ccd,Cheating / Breach of Trust > 300k,2
2023,2,Ccd,Cheating / Breach of Trust > 300k,2
2023,3,Ccd,Cheating / Breach of Trust > 300k,2
2023,4,Ccd,Cheating / Breach of Trust > 300k,2
2023,5,Ccd,Cheating / Breach of Trust > 300k,2
2023,6,Ccd,Cheating / Breach of Trust > 300k,3
2023,7,Ccd,Cheating / Breach of Trust > 300k,4
2023,8,Ccd,Cheating / Breach of Trust > 300k,2
2023,9,Ccd,Cheating / Breach of Trust > 300k,3
2023,10,Ccd,Cheating / Breach of Trust > 300k,2
2023,11,Ccd,Cheating / Breach of Trust > 300k,3
2023,12,Ccd,Cheating / Breach of Trust > 300k,4
2023,1,Ccd,Counterfeiting Currency,0
2023,2,Ccd,Counterfeiting Currency,0
2023,3,Ccd,Counterfeiting Currency,0
2023,4,Ccd,Counterfeiting Currency,0
2023,5,Ccd,Counterfeiting Currency,0
2023,6,Ccd,Counterfeiting Currency,0
2023,7,Ccd,Counterfeiting Currency,0
2023,8,Ccd,Counterfeiting Currency,0
2023,9,Ccd,Counterfeiting Currency,0
2023,10,Ccd,Counterfeiting Currency,0
2023,11,Ccd,Counterfeiting Currency,0
2023,12,Ccd,Counterfeiting Currency,0
2023,1,Ccd,Cruelty to Children,0
2023,2,Ccd,Cruelty to Children,0
2023,3,Ccd,Cruelty to Children,0
2023,4,Ccd,Cruelty to Children,0
2023,5,Ccd,Cruelty to Children,0
2023,6,Ccd,Cruelty to Children,0
2023,7,Ccd,Cruelty to Children,0
2023,8,Ccd,Cruelty to Children,0
2023,9,Ccd,Cruelty to Children,0
2023,10,Ccd,Cruelty to Children,0
2023,11,Ccd,Cruelty to Children,0
2023,12,Ccd,Cruelty to Children,0
2023,1,Ccd,Extortions,0
2023,2,Ccd,Extortions,0
2023,3,Ccd,Extortions,0
2023,4,Ccd,Extortions,0
2023,5,Ccd,Extortions,0
2023,6,Ccd,Extortions,1
2023,7,Ccd,Extortions,1
2023,8,Ccd,Extortions,0
2023,9,Ccd,Extortions,0
2023,10,Ccd,Extortions,0
2023,11,Ccd,Extortions,1
2023,12,Ccd,Extortions,1
2023,1,Ccd,Grave Sexual Abuse,0
2023,2,Ccd,Grave Sexual Abuse,0
2023,3,Ccd,Grave Sexual Abuse,0
2023,4,Ccd,Grave Sexual Abuse,0
2023,5,Ccd,Grave Sexual Abuse,0
2023,6,Ccd,Grave Sexual Abuse,0
2023,7,Ccd,Grave Sexual Abuse,0
2023,8,Ccd,Grave Sexual Abuse,0
2023,9,Ccd,Grave Sexual Abuse,0
2023,10,Ccd,Grave Sexual Abuse,0
2023,11,Ccd,Grave Sexual Abuse,0
2023,12,Ccd,Grave Sexual Abuse,0
2023,1,Ccd,Grievous Hurt,0
2023,2,Ccd,Grievous Hurt,0
2023,3,Ccd,Grievous Hurt,0
2023,4,Ccd,Grievous Hurt,0
2023,5,Ccd,Grievous Hurt,0
2023,6,Ccd,Grievous Hurt,0
2023,7,Ccd,Grievous Hurt,0
2023,8,Ccd,Grievous Hurt,0
2023,9,Ccd,Grievous Hurt,0
2023,10,Ccd,Grievous Hurt,0
2023,11,Ccd,Grievous Hurt,0
2023,12,Ccd,Grievous Hurt,0
2023,1,Ccd,House Breaking,0
2023,2,Ccd,House Breaking,0
2023,3,Ccd,House Breaking,0
2023,4,Ccd,House Breaking,0
2023,5,Ccd,House Breaking,0
2023,6,Ccd,House Breaking,0
2023,7,Ccd,House Breaking,0
2023,8,Ccd,House Breaking,0
2023,9,Ccd,House Breaking,0
2023,10,Ccd,House Breaking,0
2023,11,Ccd,House Breaking,0
2023,12,Ccd,House Breaking,0
2023,1,Ccd,Human Trafficking,0
2023,2,Ccd,Human Trafficking,0
2023,3,Ccd,Human Trafficking,0
2023,4,Ccd,Human Trafficking,0
2023,5,Ccd,Human Trafficking,0
2023,6,Ccd,Human Trafficking,0
2023,7,Ccd,Human Trafficking,0
2023,8,Ccd,Human Trafficking,0
2023,9,Ccd,Human Trafficking,0
2023,10,Ccd,Human Trafficking,0
2023,11,Ccd,Human Trafficking,0
2023,12,Ccd,Human Trafficking,0
2023,1,Ccd,Hurt by Dangerous Weapons,0
2023,2,Ccd,Hurt by Dangerous Weapons,0
2023,3,Ccd,Hurt by Dangerous Weapons,0
2023,4,Ccd,Hurt by Dangerous Weapons,0
2023,5,Ccd,Hurt by Dangerous Weapons,0
2023,6,Ccd,Hurt by Dangerous Weapons,0
2023,7,Ccd,Hurt by Dangerous Weapons,0
2023,8,Ccd,Hurt by Dangerous Weapons,0
2023,9,Ccd,Hurt by Dangerous Weapons,0
2023,10,Ccd,Hurt by Dangerous Weapons,0
2023,11,Ccd,Hurt by Dangerous Weapons,0
2023,12,Ccd,Hurt by Dangerous Weapons,0
2023,1,Ccd,Illegal Firearms,0
2023,2,Ccd,Illegal Firearms,0
2023,3,Ccd,Illegal Firearms,0
2023,4,Ccd,Illegal Firearms,0
2023,5,Ccd,Illegal Firearms,0
2023,6,Ccd,Illegal Firearms,0
2023,7,Ccd,Illegal Firearms,0
2023,8,Ccd,Illegal Firearms,0
2023,9,Ccd,Illegal Firearms,0
2023,10,Ccd,Illegal Firearms,0
2023,11,Ccd,Illegal Firearms,0
2023,12,Ccd,Illegal Firearms,1
2023,1,Ccd,Kidnapping,0
2023,2,Ccd,Kidnapping,0
2023,3,Ccd,Kidnapping,0
2023,4,Ccd,Kidnapping,0
2023,5,Ccd,Kidnapping,0
2023,6,Ccd,Kidnapping,0
2023,7,Ccd,Kidnapping,0
2023,8,Ccd,Kidnapping,0
2023,9,Ccd,Kidnapping,0
2023,10,Ccd,Kidnapping,0
2023,11,Ccd,Kidnapping,0
2023,12,Ccd,Kidnapping,0
2023,1,Ccd,Mischief > 50k,0
2023,2,Ccd,Mischief > 50k,0
2023,3,Ccd,Mischief > 50k,0
2023,4,Ccd,Mischief > 50k,0
2023,5,Ccd,Mischief > 50k,0
2023,6,Ccd,Mischief > 50k,0
2023,7,Ccd,Mischief > 50k,0
2023,8,Ccd,Mischief > 50k,0
2023,9,Ccd,Mischief > 50k,0
2023,10,Ccd,Mischief > 50k,0
2023,11,Ccd,Mischief > 50k,0
2023,12,Ccd,Mischief > 50k,0
2023,1,Ccd,Murder,0
2023,2,Ccd,Murder,0
2023,3,Ccd,Murder,0
2023,4,Ccd,Murder,0
2023,5,Ccd,Murder,0
2023,6,Ccd,Murder,0
2023,7,Ccd,Murder,0
2023,8,Ccd,Murder,0
2023,9,Ccd,Murder,0
2023,10,Ccd,Murder,0
2023,11,Ccd,Murder,0
2023,12,Ccd,Murder,0
2023,1,Ccd,Narcotic Drugs,6
2023,2,Ccd,Narcotic Drugs,7
2023,3,Ccd,Narcotic Drugs,7
2023,4,Ccd,Narcotic Drugs,8
2023,5,Ccd,Narcotic Drugs,9
2023,6,Ccd,Narcotic Drugs,9
2023,7,Ccd,Narcotic Drugs,9
2023,8,Ccd,Narcotic Drugs,7
2023,9,Ccd,Narcotic Drugs,9
2023,10,Ccd,Narcotic Drugs,6
2023,11,Ccd,Narcotic Drugs,9
2023,12,Ccd,Narcotic Drugs,9
2023,1,Ccd,Obstructing Police,0
2023,2,Ccd,Obstructing Police,0
2023,3,Ccd,Obstructing Police,0
2023,4,Ccd,Obstructing Police,0
2023,5,Ccd,Obstructing Police,0
2023,6,Ccd,Obstructing Police,0
2023,7,Ccd,Obstructing Police,0
2023,8,Ccd,Obstructing Police,0
2023,9,Ccd,Obstructing Police,0
2023,10,Ccd,Obstructing Police,0
2023,11,Ccd,Obstructing Police,0
2023,12,Ccd,Obstructing Police,0
2023,1,Ccd,Offences Against The State,0
2023,2,Ccd,Offences Against The State,0
2023,3,Ccd,Offences Against The State,0
2023,4,Ccd,Offences Against The State,0
2023,5,Ccd,Offences Against The State,0
2023,6,Ccd,Offences Against The State,0
2023,7,Ccd,Offences Against The State,0
2023,8,Ccd,Offences Against The State,0
2023,9,Ccd,Offences Against The State,0
2023,10,Ccd,Offences Against The State,0
2023,11,Ccd,Offences Against The State,0
2023,12,Ccd,Offences Against The State,0
2023,1,Ccd,Offensive Weapons Act,0
2023,2,Ccd,Offensive Weapons Act,0
2023,3,Ccd,Offensive Weapons Act,0
2023,4,Ccd,Offensive Weapons Act,0
2023,5,Ccd,Offensive Weapons Act,0
2023,6,Ccd,Offensive Weapons Act,1
2023,7,Ccd,Offensive Weapons Act,1
2023,8,Ccd,Offensive Weapons Act,1
2023,9,Ccd,Offensive Weapons Act,0
2023,10,Ccd,Offensive Weapons Act,0
2023,11,Ccd,Offensive Weapons Act,1
2023,12,Ccd,Offensive Weapons Act,1
2023,1,Ccd,Property Theft > 50k,0
2023,2,Ccd,Property Theft > 50k,0
2023,3,Ccd,Property Theft > 50k,0
2023,4,Ccd,Property Theft > 50k,0
2023,5,Ccd,Property Theft > 50k,0
2023,6,Ccd,Property Theft > 50k,1
2023,7,Ccd,Property Theft > 50k,0
2023,8,Ccd,Property Theft > 50k,0
2023,9,Ccd,Property Theft > 50k,0
2023,10,Ccd,Property Theft > 50k,0
2023,11,Ccd,Property Theft > 50k,0
2023,12,Ccd,Property Theft > 50k,0
2023,1,Ccd,Rape (Adult),0
2023,2,Ccd,Rape (Adult),0
2023,3,Ccd,Rape (Adult),0
2023,4,Ccd,Rape (Adult),0
2023,5,Ccd,Rape (Adult),0
2023,6,Ccd,Rape (Adult),0
2023,7,Ccd,Rape (Adult),0
2023,8,Ccd,Rape (Adult),0
2023,9,Ccd,Rape (Adult),0
2023,10,Ccd,Rape (Adult),0
2023,11,Ccd,Rape (Adult),0
2023,12,Ccd,Rape (Adult),0
2023,1,Ccd,Robbery,0
2023,2,Ccd,Robbery,0
2023,3,Ccd,Robbery,0
2023,4,Ccd,Robbery,0
2023,5,Ccd,Robbery,0
2023,6,Ccd,Robbery,0
2023,7,Ccd,Robbery,0
2023,8,Ccd,Robbery,0
2023,9,Ccd,Robbery,0
2023,10,Ccd,Robbery,0
2023,11,Ccd,Robbery,0
2023,12,Ccd,Robbery,0
2023,1,Ccd,Sexual Exploitation Of Children,0
2023,2,Ccd,Sexual Exploitation Of Children,0
2023,3,Ccd,Sexual Exploitation Of Children,0
2023,4,Ccd,Sexual Exploitation Of Children,0
2023,5,Ccd,Sexual Exploitation Of Children,0
2023,6,Ccd,Sexual Exploitation Of Children,0
2023,7,Ccd,Sexual Exploitation Of Children,0
2023,8,Ccd,Sexual Exploitation Of Children,0
2023,9,Ccd,Sexual Exploitation Of Children,0
2023,10,Ccd,Sexual Exploitation Of Children,0
2023,11,Ccd,Sexual Exploitation Of Children,0
2023,12,Ccd,Sexual Exploitation Of Children,0
2023,1,Ccd,Statutory Rape (Consensual),0
2023,2,Ccd,Statutory Rape (Consensual),0
2023,3,Ccd,Statutory Rape (Consensual),0
2023,4,Ccd,Statutory Rape (Consensual),0
2023,5,Ccd,Statutory Rape (Consensual),0
2023,6,Ccd,Statutory Rape (Consensual),0
2023,7,Ccd,Statutory Rape (Consensual),0
2023,8,Ccd,Statutory Rape (Consensual),0
2023,9,Ccd,Statutory Rape (Consensual),0
2023,10,Ccd,Statutory Rape (Consensual),0
2023,11,Ccd,Statutory Rape (Consensual),0
2023,12,Ccd,Statutory Rape (Consensual),0
2023,1,Ccd,Statutory Rape (Non-consensual),0
2023,2,Ccd,Statutory Rape (Non-consensual),0
2023,3,Ccd,Statutory Rape (Non-consensual),0
2023,4,Ccd,Statutory Rape (Non-consensual),0
2023,5,Ccd,Statutory Rape (Non-consensual),0
2023,6,Ccd,Statutory Rape (Non-consensual),0
2023,7,Ccd,Statutory Rape (Non-consensual),0
2023,8,Ccd,Statutory Rape (Non-consensual),0
2023,9,Ccd,Statutory Rape (Non-consensual),0
2023,10,Ccd,Statutory Rape (Non-consensual),0
2023,11,Ccd,Statutory Rape (Non-consensual),0
2023,12,Ccd,Statutory Rape (Non-consensual),0
2023,1,Ccd,Unlawful Assembly/ Riot,0
2023,2,Ccd,Unlawful Assembly/ Riot,0
2023,3,Ccd,Unlawful Assembly/ Riot,0
2023,4,Ccd,Unlawful Assembly/ Riot,0
2023,5,Ccd,Unlawful Assembly/ Riot,0
2023,6,Ccd,Unlawful Assembly/ Riot,0
2023,7,Ccd,Unlawful Assembly/ Riot,0
2023,8,Ccd,Unlawful Assembly/ Riot,0
2023,9,Ccd,Unlawful Assembly/ Riot,0
2023,10,Ccd,Unlawful Assembly/ Riot,0
2023,11,Ccd,Unlawful Assembly/ Riot,0
2023,12,Ccd,Unlawful Assembly/ Riot,0
2023,1,Cid,Abduction,0
2023,2,Cid,Abduction,0
2023,3,Cid,Abduction,0
2023,4,Cid,Abduction,0
2023,5,Cid,Abduction,0
2023,6,Cid,Abduction,0
2023,7,Cid,Abduction,0
2023,8,Cid,Abduction,0
2023,9,Cid,Abduction,0
2023,10,Cid,Abduction,0
2023,11,Cid,Abduction,0
2023,12,Cid,Abduction,0
2023,1,Cid,Agriculture Theft > 50k,0
2023,2,Cid,Agriculture Theft > 50k,0
2023,3,Cid,Agriculture Theft > 50k,0
2023,4,Cid,Agriculture Theft > 50k,0
2023,5,Cid,Agriculture Theft > 50k,0
2023,6,Cid,Agriculture Theft > 50k,0
2023,7,Cid,Agriculture Theft > 50k,0
2023,8,Cid,Agriculture Theft > 50k,0
2023,9,Cid,Agriculture Theft > 50k,0
2023,10,Cid,Agriculture Theft > 50k,0
2023,11,Cid,Agriculture Theft > 50k,0
2023,12,Cid,Agriculture Theft > 50k,0
2023,1,Cid,Arson,0
2023,2,Cid,Arson,0
2023,3,Cid,Arson,0
2023,4,Cid,Arson,0
2023,5,Cid,Arson,0
2023,6,Cid,Arson,0
2023,7,Cid,Arson,0
2023,8,Cid,Arson,0
2023,9,Cid,Arson,0
2023,10,Cid,Arson,0
2023,11,Cid,Arson,0
2023,12,Cid,Arson,0
2023,1,Cid,Attempt to Murder,0
2023,2,Cid,Attempt to Murder,0
2023,3,Cid,Attempt to Murder,0
2023,4,Cid,Attempt to Murder,0
2023,5,Cid,Attempt to Murder,0
2023,6,Cid,Attempt to Murder,0
2023,7,Cid,Attempt to Murder,0
2023,8,Cid,Attempt to Murder,0
2023,9,Cid,Attempt to Murder,0
2023,10,Cid,Attempt to Murder,0
2023,11,Cid,Attempt to Murder,0
2023,12,Cid,Attempt to Murder,0
2023,1,Cid,Cattle Theft > 50k,0
2023,2,Cid,Cattle Theft > 50k,0
2023,3,Cid,Cattle Theft > 50k,0
2023,4,Cid,Cattle Theft > 50k,0
2023,5,Cid,Cattle Theft > 50k,0
2023,6,Cid,Cattle Theft > 50k,0
2023,7,Cid,Cattle Theft > 50k,0
2023,8,Cid,Cattle Theft > 50k,0
2023,9,Cid,Cattle Theft > 50k,0
2023,10,Cid,Cattle Theft > 50k,0
2023,11,Cid,Cattle Theft > 50k,0
2023,12,Cid,Cattle Theft > 50k,0
2023,1,Cid,Cheating / Breach of Trust > 300k,26
2023,2,Cid,Cheating / Breach of Trust > 300k,22
2023,3,Cid,Cheating / Breach of Trust > 300k,29
2023,4,Cid,Cheating / Breach of Trust > 300k,25
2023,5,Cid,Cheating / Breach of Trust > 300k,31
2023,6,Cid,Cheating / Breach of Trust > 300k,37
2023,7,Cid,Cheating / Breach of Trust > 300k,32
2023,8,Cid,Cheating / Breach of Trust > 300k,28
2023,9,Cid,Cheating / Breach of Trust > 300k,31
2023,10,Cid,Cheating / Breach of Trust > 300k,29
2023,11,Cid,Cheating / Breach of Trust > 300k,33
2023,12,Cid,Cheating / Breach of Trust > 300k,37
2023,1,Cid,Counterfeiting Currency,0
2023,2,Cid,Counterfeiting Currency,0
2023,3,Cid,Counterfeiting Currency,0
2023,4,Cid,Counterfeiting Currency,0
2023,5,Cid,Counterfeiting Currency,0
2023,6,Cid,Counterfeiting Currency,0
2023,7,Cid,Counterfeiting Currency,0
2023,8,Cid,Counterfeiting Currency,0
2023,9,Cid,Counterfeiting Currency,0
2023,10,Cid,Counterfeiting Currency,0
2023,11,Cid,Counterfeiting Currency,0
2023,12,Cid,Counterfeiting Currency,0
2023,1,Cid,Cruelty to Children,0
2023,2,Cid,Cruelty to Children,0
2023,3,Cid,Cruelty to Children,0
2023,4,Cid,Cruelty to Children,0
2023,5,Cid,Cruelty to Children,0
2023,6,Cid,Cruelty to Children,0
2023,7,Cid,Cruelty to Children,0
2023,8,Cid,Cruelty to Children,0
2023,9,Cid,Cruelty to Children,0
2023,10,Cid,Cruelty to Children,0
2023,11,Cid,Cruelty to Children,0
2023,12,Cid,Cruelty to Children,0
2023,1,Cid,Extortions,0
2023,2,Cid,Extortions,0
2023,3,Cid,Extortions,0
2023,4,Cid,Extortions,0
2023,5,Cid,Extortions,0
2023,6,Cid,Extortions,0
2023,7,Cid,Extortions,0
2023,8,Cid,Extortions,0
2023,9,Cid,Extortions,0
2023,10,Cid,Extortions,0
2023,11,Cid,Extortions,0
2023,12,Cid,Extortions,0
2023,1,Cid,Grave Sexual Abuse,0
2023,2,Cid,Grave Sexual Abuse,0
2023,3,Cid,Grave Sexual Abuse,0
2023,4,Cid,Grave Sexual Abuse,0
2023,5,Cid,Grave Sexual Abuse,0
2023,6,Cid,Grave Sexual Abuse,0
2023,7,Cid,Grave Sexual Abuse,0
2023,8,Cid,Grave Sexual Abuse,0
2023,9,Cid,Grave Sexual Abuse,0
2023,10,Cid,Grave Sexual Abuse,0
2023,11,Cid,Grave Sexual Abuse,0
2023,12,Cid,Grave Sexual Abuse,0
2023,1,Cid,Grievous Hurt,0
2023,2,Cid,Grievous Hurt,0
2023,3,Cid,Grievous Hurt,0
2023,4,Cid,Grievous Hurt,0
2023,5,Cid,Grievous Hurt,0
2023,6,Cid,Grievous Hurt,0
2023,7,Cid,Grievous Hurt,0
2023,8,Cid,Grievous Hurt,0
2023,9,Cid,Grievous Hurt,0
2023,10,Cid,Grievous Hurt,0
2023,11,Cid,Grievous Hurt,0
2023,12,Cid,Grievous Hurt,0
2023,1,Cid,House Breaking,0
2023,2,Cid,House Breaking,0
2023,3,Cid,House Breaking,0
2023,4,Cid,House Breaking,0
2023,5,Cid,House Breaking,0
2023,6,Cid,House Breaking,0
2023,7,Cid,House Breaking,0
2023,8,Cid,House Breaking,0
2023,9,Cid,House Breaking,0
2023,10,Cid,House Breaking,0
2023,11,Cid,House Breaking,0
2023,12,Cid,House Breaking,0
2023,1,Cid,Human Trafficking,0
2023,2,Cid,Human Trafficking,0
2023,3,Cid,Human Trafficking,0
2023,4,Cid,Human Trafficking,0
2023,5,Cid,Human Trafficking,0
2023,6,Cid,Human Trafficking,0
2023,7,Cid,Human Trafficking,0
2023,8,Cid,Human Trafficking,0
2023,9,Cid,Human Trafficking,0
2023,10,Cid,Human Trafficking,0
2023,11,Cid,Human Trafficking,0
